service_request_id,service_code,service_notice,requested_datetime,text,agency_responsible,service_name,lat,long,media_url
1v6l4f4numlo6eed9mok,2806,2019-07-13T19:20:51+03:00,2019-07-23T14:20:02+03:00,"Laukkaniemessä Lauttasaaren luoteisosassa on ollut isot risukasat odottamassa pois kuljetusta jo yli kaksi vuotta. Onko mahdotonta kuljettaa ne pois? Paikka on kaunis lehto meren rannalla. Ei luonnonmukainen hoito varmaankaan tarkoita sitä, että ihmisten polun varteen keräämät isot risukasat jätetään vuosiksi makaamaan.",Kaupunkiympäristö,City environment,60.1695555,24.8588829,https://asiointi.hel.fi/palautews/rest/v1/attachment/7gp5tcmst66hi83qcjd0.JPG
1kldekqv802rhfcem5d4,2806,2019-10-21T12:11:25+03:00,2019-10-23T08:55:03+03:00,"Laukkasaarenkadun ja Ankkurikadun risteyksessä liikennemerkki maassa.",Kaupunkiympäristö,City environment,60.16661,24.9638683,https://asiointi.hel.fi/palautews/rest/v1/attachment/21udb9stul6ia9h1dd5p.jpg
krc71n3ihqhq6q341nrc,2806,2019-08-27T14:13:56+03:00,2019-08-28T11:35:33+03:00,"Laurtasaaren kasinonrannassa sijaitseva kahvila avautui remontoituna ennen juhannusta. Remontin aikainen rakennusjäte lojuu yhä maassa ja muutenkin kahvilan jätteiden käsittely ja varastointi pilaa ympäristöä. Kannattaisi käydä paikan päällä tekemässä tarkastus!",Kaupunkiympäristö,City environment,60.155173,24.8728809,https://asiointi.hel.fi/palautews/rest/v1/attachment/14valhkoeqrg3vg1323q.JPG
2f04dro44994d7055rj4,2806,2020-04-21T21:15:28+03:00,2020-04-23T12:30:01+03:00,"Lautasaaressa Takaniemen poukamassa oleva roskis kaipaa pikaista tyhjennystä!",Kaupunkiympäristö,City environment,60.1547761,24.8619352,https://asiointi.hel.fi/palautews/rest/v1/attachment/3bt5jna9l6hgh4kh9gdo.HEIC
od1gu11ed9vrnq5e4oak,2806,2019-08-23T15:29:52+03:00,2019-11-20T06:45:02+02:00,"Lautatarhankadun P-alueen kulmassa on hyvin hämäävä paikka autoilijalle, missä pysäköintialueen raja menee. Paikan päällä on helppo havaita, että  paikalla on ennen ollut selvä raja-aita, mikä on estänyt  väärinpysäköimisen. Aita pitää  saada ehdottomasti takaisin  mahdollisimman pian. Kuvassa oleva sininen BMw  on P-alueen ulkopuolella.",Kaupunkiympäristö,City environment,60.188458,24.9712341,https://asiointi.hel.fi/palautews/rest/v1/attachment/2jr0o7hja5np55rdlb8d.jpg
1augb4h03sht12f6hvsj,2809,2020-02-29T10:59:42+02:00,2020-03-02T14:04:54+02:00,"Lauttasaareen tervesysaseman roskisten viereinen valo palaa yötä päivää. Valo on suunnattu niin, että se häikäisee suoraan viereisen taloyhtiön ikkunoista sisään. Vuosi sitten asia korjattiin, mutta nyt se on jälleen palanut 24/7 jo kuukausia.",Kaupunkiympäristö,General and other feedback,60.1609179,24.8833037,
1uhaah98h2et97tv2hsc,2808,2019-11-21T21:25:18+02:00,2019-11-26T14:08:39+02:00,"Lauttasaaren avoimen neuvolan uudet aukioloajat tiistaisin klo 12-15 tekevät ko. palvelun käytön mahdottomaksi päivätyössä käyville vanhemmille.",Sosiaali ja terveys,Social services and health care,,,
31aute9p0l4cfl6ev22q,2808,2019-11-13T17:29:22+02:00,2020-01-14T13:10:00+02:00,"Lauttasaaren avoneuvolan uusi aukioloaika (ti klo 12-15) on mahdollisimman hankala suurelle osalle lapsiperheitä: keskellä pienten lasten päiväuniaikaa ja isompien lasten päiväkoti- ja vanhempiensa työpäivää. Voisiko aukioloaikaa miettiä uudestaan? Lauttasaari on Hgin avoneuvoloista ainoa, jolla on ainoastaan keskellä päivää oleva aukioloaika. Miksi näin?",Sosiaali ja terveys,Social services and health care,,,
20pecqn7637supj75bdv,2806,2019-09-09T15:58:49+03:00,2019-09-11T09:03:16+03:00,"Lauttasaaren Gyldenintien metroaseman istutuksia on nyt vihdoinkin hkl käynyt hoitamassa (kerran tänä kesänä). Unohditte kuitenkin nämä ilmanottoaukon maisemoimiseksi tehdyt pensaat ja puut puiston puolelta. Niiden kitkeminen on jäänyt kokonaan tekemättä. Ei kannata istuttaa mitään kasvillisuutta, jos niille ei aiota tai muisteta tilata hoitoa. ",Kaupunkiympäristö,City environment,60.1593678,24.8763222,https://asiointi.hel.fi/palautews/rest/v1/attachment/2039jkjpl0qf60eiu102.jpg
38839mu3uahsvcmc89k4,2806,2019-07-19T22:31:52+03:00,2019-07-22T14:13:21+03:00,"Lauttasaaren Kasinonrannan kahvilan pitäjä (joka pyörittää rannassa myös jäätelökioskia), seisottaa mainosjäätelötötteröä ikävästi kävely- ja pyöräreitillä. Tötterö pn yli metrin korkuinen ja noin 200 metrin päässä jäätelökioskista. Onko tällainen toiminta luvallista?",Kaupunkiympäristö,City environment,60.1556473,24.8713666,https://asiointi.hel.fi/palautews/rest/v1/attachment/3uapu044p9t351egu0t6.JPG
1oabhrj72mq0im4mqoeb,2807,2019-08-18T16:54:33+03:00,2019-08-23T16:56:20+03:00,"Lauttasaaren kasinonrannassa oleva patsas on rikottu.",Kulttuuri ja vapaa-aika,Culture and leisure,60.1551004,24.8720529,https://asiointi.hel.fi/palautews/rest/v1/attachment/2gtumusalqquhfemu47f.JPG
4ofrq74ll936ro60np8p,2806,2020-05-10T20:32:48+03:00,2020-05-13T08:44:18+03:00,"Lauttasaaren Kasinonrannassa on kahvilanpitäjä pannut kukkalaatikot keskelle kulkuväylää. Näin vaikeutetaan ihmisten kulkemista. Kukkalaatikot ovat yli 100 metrin päässä kahvilasta, eli ei mitenkään kahvilan lähialuetta. Tiettävästi kahvilaan on asiasta oltu yhteydessä, mutta ilman tulosta.",Kulttuuri ja vapaa-aika,City environment,60.1555572,24.8710068,https://asiointi.hel.fi/palautews/rest/v1/attachment/1qn8g4qg5kog6gll12pk.HEIC
124l4auohfk0h5uehd5f,2806,2020-05-14T21:19:59+03:00,2020-05-19T09:07:44+03:00,"Lauttasaaren Katajaharjussa sijaitseva Nackapuisto on hieno luontoalue, joka on päästetty huonoon kuntoon. Risuja on isot kasat kävelytien varrella ja poluilla kaatuneiden puiden runkoja. Alueella on hyväksytty luonnonhoitosuunnitelma, jota ei ole noudatettu ollenkaan. Miksi näin?",Kaupunkiympäristö,City environment,60.1643294,24.865173,https://asiointi.hel.fi/palautews/rest/v1/attachment/3ojpk3qd8438kvfrl774.HEIC
q18v5l7phnqvrkftnf9g,2809,2019-06-06T19:48:21+03:00,2019-06-10T08:06:08+03:00,"Lauttasaaren lahnalahden puiston vihreä kangaspeite liukumåen vieressä on ollut rikki jo kuukausia. Paikka on vaarallinen lapsille.",Kaupunkiympäristö,General and other feedback,60.1549587,24.873962,
2l2ufi07br3702ll7eni,2806,2019-09-08T20:30:19+03:00,2019-09-13T09:40:02+03:00,"Lauttasaaren länsiosan rantaraitilla on pyöräilijöille vaarallisia kuoppia.",Kaupunkiympäristö,City environment,60.156646,24.8563093,https://asiointi.hel.fi/palautews/rest/v1/attachment/229riago8dv2dlnv28vh.JPG
3vnin980cj0lq0ou28r5,2806,2019-09-03T19:50:04+03:00,2019-09-18T11:50:03+03:00,"Lauttasaaren länsiosassa rannalla kulkeva ulkoiluväylä on osittain sortunut. Odottanut korjausta noin 1,5 viikkoa! On pyöräilijöille vaarallinen.",Kaupunkiympäristö,City environment,60.1602552,24.857248,https://asiointi.hel.fi/palautews/rest/v1/attachment/2tr5n8ph43c54abpdrre.JPG
2431uie392oikvur9ib0,2806,2019-08-24T16:24:11+03:00,2019-09-18T15:56:28+03:00,"Lauttasaaren länsirannalla oleva rantaraitti on jälleen vaarallisesti poikki!",Kaupunkiympäristö,City environment,60.1602732,24.857338,https://asiointi.hel.fi/palautews/rest/v1/attachment/1g2dfgvcueuu1r4228o7.JPG
3snfgk1r23hn2iq2n97o,2806,2019-07-08T20:40:33+03:00,2019-07-17T12:40:04+03:00,"Lauttasaaren länsirannalla on rantaraitti sortunut",Kaupunkiympäristö,City environment,60.1602372,24.8571941,https://asiointi.hel.fi/palautews/rest/v1/attachment/3kvg0cd1jec4otfv98se.JPG
3nvf80t8m26h6r5lf3v9,2806,2019-07-15T17:48:51+03:00,2019-07-17T11:05:02+03:00,"Lauttasaaren länsirannalla on rantareitti osittain sortunut. Ollut jo viikon. Pyörällä ja lastenrattaiden kanssa erittäin vaikea kulkea.",Kaupunkiympäristö,City environment,60.1603001,24.8573199,https://asiointi.hel.fi/palautews/rest/v1/attachment/1c9s9n88oga5tukom793.JPG
2g6qk0dg5r8bru03ngce,2806,2019-10-02T17:04:15+03:00,2019-11-28T09:15:03+02:00,"Lauttasaaren länsirannassa on kaksi puuta kaatunut veteen. Ovat olleet siinä jo muutaman viikon. Koskahan ehtisitte korjata ne pois?",Kaupunkiympäristö,City environment,60.1568976,24.8565243,https://asiointi.hel.fi/palautews/rest/v1/attachment/2luvqasqgkkubtt9huvi.JPG
k9gflor6u15gdugt1els,2806,2020-05-17T19:41:24+03:00,2020-05-20T08:13:31+03:00,"Lauttasaaren Nackapuisto on jo vuosia ollut huonossa kunnossa. Alueella on hyväksytty luonnonhoitosuunnitelma, jota ei ole noudatettu. Voisiko nyt edes vuosikausia paikalla maanneet risukasat viedä pois polkujen varrelta?",Kaupunkiympäristö,City environment,60.1643653,24.8651729,https://asiointi.hel.fi/palautews/rest/v1/attachment/1dc5rplc5vlc9hlu1r8p.HEIC
3iqhsrpdm5kgrqoarvf3,2806,2019-08-06T21:18:39+03:00,2019-10-10T09:50:03+03:00,"Lauttasaaren Nackapuistossa kävelytien varrella on ruman näköisiä, isoja risukasoja. Myös viereisen Padel-kentän takana pn törkeää sotkuisuutta. Nämä eivät kai mitenkään kuulu arvokkaan luontoalueen luonnonmukaiseen hoitoon? ",Kaupunkiympäristö,City environment,60.1641232,24.86548,https://asiointi.hel.fi/palautews/rest/v1/attachment/1jjolpfh71vf6l3ga18b.JPG
5vp7rmmsoh1f68qjed4h,2806,2019-08-24T18:08:54+03:00,2019-12-03T11:15:02+02:00,"Lauttasaaren Nackapuistossa on iso laho koivu vaarassa kaatua kävelytielle. Jos se kaatuu, samalla menee sähkölinja poikki, koska puu lähes nojaa sähköjohtoon jo nyt. Jalankulkijoiden ja pyöräilijöiden kannalta tilanne on erittäin vaarallinen.",Kaupunkiympäristö,City environment,60.1665327,24.8607151,https://asiointi.hel.fi/palautews/rest/v1/attachment/te4cbp9ta16mhg6ifnkd.JPG
2a89a5fsloon0rere2ks,1363,2020-04-19T17:02:24+03:00,2020-04-22T09:26:43+03:00,"Lauttasaaren sillalla oli taas nyt  kauniina kevätsunnuntaina toistakymmentä kalastajaa, vaikka se on  kiellettyä siltaremontin aikana. Ahtaalla kevyen liikenteen väylällä on muutenkin vaikea pitää turvavalejä (tai ylipäänsä liikkua turvallisesti), kalastajien kanssa se on mahdotonta. Osa kalastajista ei ehkä edes tiedä kiellosta, loput ei välitä, kun kieltomerkkejä on vain muutama, kalastamista ei ole tehty mahdottomaksi eikä sitä valvota. Voisiko muutama tehosakotusisku liikenteen ja terveyden vaarantamisesta toimia? ",Kaupunkiympäristö,,60.1618986,24.8969513,
q43v0af7a8brcd5bco17,2806,2020-04-17T23:21:59+03:00,2020-04-23T13:35:01+03:00,"Lauttasaaren sillan kupeessa sijaitsevat punaiset kalastusvajat ovat erittäin kehnossa kunnossa. Vajat ovat lahonneet ja niiden maali rapistunut. Kalastus on ollut tunnusomainen elinkeino Lauttasaaressa läpi sen historian. On siksi hyvin valitettavaa, että muisto saaren historiasta sortuu käsiin. Tarkalleen ottaen kalastusvajat sijaisevat kaupungin maalla, joten olisi luontevaa, että Helsingin kaupunki ottaisi vastuun vajojen kunnostuksesta. ",Kaupunkiympäristö,City environment,60.1620393,24.8932949,
2m63c1ihrd3ai1kf5s34,2806,2020-03-18T09:57:40+02:00,2020-03-20T10:35:02+02:00,"Lauttasaaren ympäri menevän rannan kävelytie Takaniemenlahden kohdalla on täynnä levää ja muuta nousuveden tuomaa roskaisuutta. Tie on paikoitellen poikki roskan takia, eikä näin ollen pyörällä tai lastenrattailla liikkuvilla ole kunnollista mahdollisuutta liikkua rantatiellä. Voisiko kaupungin kunnossapitopalvelu pudistaa rannan roskasta ja avata rantatien kaikkien käyttöön?",Kaupunkiympäristö,City environment,60.1545327,24.8608739,
1tlmaf11273uosbcomhk,2809,2019-06-11T09:13:03+03:00,2019-06-14T08:09:59+03:00,"Lauttasaarentie 1 / Pohjoiskaari 11:n  jalkakäytävän kulma joka on kapea jalkakäytävä talon kulmalla on erittäin vaarallinen koska jalkakäytävää käytetään pyöräilijöiden oikaisureittinä sillalle tai sillalta Pohjpiskaareelle. Reitti on erittäin suosittu Espoosta ja Länsi-Lauttasaaresta tulevien pyöräilijöiden kesken. Pyydetään että kulmaan laitetaan selkeä este pyöräilijöille jotta jalankulkijat uskaltavat käyttää tätä osuutta jalkakäytävää. Ks kuva alla. Liikennesääntöjen. Uhkaan pyöräilijän pitää olla kadun oikealla puolella ja ryhmittyä vasemmalle . Pohjois-Karjala ei ole pyörätietä.",Kaupunkiympäristö,General and other feedback,60.161796,24.8920171,https://asiointi.hel.fi/palautews/rest/v1/attachment/2mjtgqkf0vig77hqtlim.HEIC
2cc5jvktbi7vih0beruj,2806,2019-08-01T09:34:37+03:00,2019-08-02T08:29:55+03:00,"Lauttasaarentie 29 ja 28 jatkuva pysäköinti jalkakäytävillä ja pyöräkaistoilka on jatkuvaa. Miksi pysäköinninvalvonta ei puutu asiaan? ",Kaupunkiympäristö,City environment,60.1606736,24.8810896,
o9pr05hoq853t9fk7ssu,2806,2020-05-13T08:53:22+03:00,2020-06-01T17:45:02+03:00,"Lauttasaarentie 54:n edestä puuttuu pyörätien ja jalkakäytävän erottava sulkuviiva. ",Kaupunkiympäristö,City environment,60.1619598,24.8650927,
cqqrlrd8rlnc2kp051rs,2806,2020-05-13T08:42:51+03:00,2020-06-01T17:45:02+03:00,"Lauttasaarentie 6:n edestä puuttuu jalkakäytävän ja pyörätien erottava sulkuviiva.",Kaupunkiympäristö,City environment,60.1608801,24.8916059,
3uomffprk9g2aarl7cvs,2806,2019-12-19T12:38:45+02:00,2019-12-23T10:11:26+02:00,"Lauttasaarentieltä kaupungin suunnasta tullessa ei saa kääntyä vasemmalle Otavantielle Lauttiksen kohdalla, risteyksessä on kieltomerkki. kuitenkin yhden bussivuoron odotuksen aikana tällaista kiellettyä kääntymistä tapahtui neljä kertaa, yksi oli teippausten mukaan kaupungin yhtiön ajoneuvo, kolme muuta isoja katumaastureita. Liikenne seisoi kun odottivat suojatien päällä vastaantulevan liikenteen ohikulkua. Kyseisen risteyksen liikennemerkki ei ole sellaisessa paikassa, josta autoilija huomaisi sen. Nyt huomion vie asiaton joulukuusimainos, joka suorastaan kehottaa kääntymään tuosta ja parkkeeraamaan Otavantielle. Kielloista piittaamatta! Onneksi en asu enää Lauttasaaressa niin ei tarvitse seurata näiden kuningasautoiljoiden välinpitämätöntä törttöilyä.",Kaupunkiympäristö,City environment,60.1603591,24.8806405,https://asiointi.hel.fi/palautews/rest/v1/attachment/3mp2p90jj3hpfa7r09lb.HEIC
gd1cdvrnni21j6arf4fe,2806,2019-07-21T23:32:32+03:00,2019-07-23T09:28:49+03:00,"Lauttasaarentien ja Pohjoiskaaren risteyksessä pyöräiljällä on mahdoton kulkea asianmukaisesti, risteys on varsinainen surmanloukku kokonaisuudessaan, ainoa jolla on aina vihreät on autoilijat. Ainakin pohjoisesta tullessa ja aikomuksena jatkaa Pohjoiskaarta risteyksen yli ei pelkälle pyöräilijälle tule koskaan vihreitä ajovaloja, vaan pitää mennä painonapille, joka sijoittuu täysin asiattomaan paikkaan Lauttasaarentien pyöräkaistan takana. Tällöin olen pyörineni alamäkeä huristavoen pyöräilijöiden kulkuväylänkä. Painonapillakaan ei tosin tunnu saavan vihreitä valoja hiljaisinakaan aikoina, sillä odotus on loputon. Kun saan lopulta vihreät suojatielle/pyörätienjatkeelle, vihreät palavat myös Lauttasaarentien suuntaiselle suojatielle, jolloin olen törmäysvaarassa Lauttasaarentiellä hurjastelevien pyöräilijöiden kanssa. ",Kaupunkiympäristö,City environment,60.1614101,24.8920724,
17qjrslbadheaumnk575,2806,2019-11-14T17:34:41+02:00,2019-11-15T12:23:13+02:00,"Lauttasaarentien ja Taivaanvuohenkujan risteys on pimeä ja vaarallinen, ja eilen siinä tapahtui päälleajo. Kohdassa ei ole yhtään katuvaloa ja jalankulkijoiden kulkumerkinnät ovat epäselvät. Ehdotan turvallisuuden paratamiseksi kohtaan katuvaloa, kulkumerkintöjä ja Lauttasaarentien ylittävän suojatien kohdalle hidastetöyssyjä tai liikennevaloja.",Kaupunkiympäristö,City environment,60.1605407,24.8829629,https://asiointi.hel.fi/palautews/rest/v1/attachment/3sh9ot5nuuoueg1dtb4s.JPG
2uiei0he7cb1gm4mln53,2806,2019-09-24T23:00:46+03:00,2019-09-26T11:03:56+03:00,"Lauttasaaressa (Katajaharjussa) Nackapuistossa on tehty padelkenttäalue, jossa on kolme pelikenttää. Jostain syystä alueella palavat ERITTÄIN kirkkaat valot jopa silloinkin kun kentät ovat kiinni. Esimerkiksi 23.9. kello 21.45 valot paloivat täysillä, vaikka kentät olivat suljetut. Samoin seuraavana päivänä. Tämä on erittäin väärin, koska  Nackapuistossa pesii kolme lepakkolajia, joille turhasta valosaasteesta koituu haittaa. ",Kulttuuri ja vapaa-aika / Liikunta,City environment,60.1639458,24.8675159,https://asiointi.hel.fi/palautews/rest/v1/attachment/g758ru0vc2m4a16ndstk.JPG
3kasb55jav4sk4jn9jlf,2806,2019-06-12T20:46:08+03:00,2019-06-17T12:40:04+03:00,"Lauttasaaressa iso koivu kaatunut keskelle puistoa.",Kaupunkiympäristö,City environment,60.1609367,24.8743894,https://asiointi.hel.fi/palautews/rest/v1/attachment/n5e2jpvnllesg57spltt.JPG
1jeqgn0ec60s4oc2h3ic,2806,2019-07-29T12:27:14+03:00,2019-11-27T08:30:03+02:00,"Lauttasaaressa Lauttasaarentie 8 kohdalta puuttuu jalkakäytävän ja pyörätien jakava erotteluviiva.",Kaupunkiympäristö,City environment,60.160943,24.8916957,
3aj1pdt0c882uaf8gv5j,2809,2019-09-13T14:24:26+03:00,2019-09-16T09:30:31+03:00,"Lauttasaaressa Myllykallion jalankulku väylä on paikoitellen pimeä. Voisiko joku tarkistaa lamput. Syyspimeällä lisäisi turvallisuutta.",Kaupunkiympäristö,General and other feedback,60.1686528,24.9526261,
3cp5lgofgchfeds6mjct,2806,2019-10-18T17:28:02+03:00,2019-10-21T09:05:14+03:00,"Lauttasaaressa on enemmistö puiston penkeistä, sähkökaapeista ja osa roskasäiliöistä töhritty spreimaalilla. Tätä on jatkunut viime kesästä asti. Asiasta on infottu kaupunkia, mutta eipä ole siivouspartioita näkynyt. Onko tämä kaupungin viesti, että tägien spreijaaminen on ok?",Kaupunkiympäristö,City environment,60.1544454,24.8632509,https://asiointi.hel.fi/palautews/rest/v1/attachment/1p55e3amptqrvs0gpkmm.JPG
1966jeqlh4abvc2fua6j,2806,2019-09-19T22:46:00+03:00,2019-09-20T13:05:02+03:00,"Lauttasaaressa on valtaosa istuinpenkeistä täysin tuhrittu tägeillä. Tuhrittuja penkkejä on kaikkialla saaren rannoilla ja puistoissa. Lisäksi tuhrittu on bussikatoksia, sähkökaappeja, seiniä, yms. Saarella on koskaan ole nähty tällaista töhryepidemiaa. Mitä kaupunki voisi tehdä tilanteen korjaamiseksi? Ratkaisu ei varmaankaan voi olla, ettei tehdä mitään.",Kaupunkiympäristö,City environment,60.1547648,24.8684531,https://asiointi.hel.fi/palautews/rest/v1/attachment/3o83bamgpc1t1a1lo8vi.JPG
2e38rnlpt3d1f0nv3nr1,2806,2019-07-29T21:43:02+03:00,2019-07-31T14:36:40+03:00,"Lauttasaaressa Särkiniementien varrella oleva pienmetalliastia on niin täynnä, että roskat pursuavat maahan.",Kaupunkiympäristö,City environment,60.1604526,24.8749675,https://asiointi.hel.fi/palautews/rest/v1/attachment/b1rbb8s3hdc1n87ilnne.JPG
27m7abqo6j3ggscdb8de,2806,2019-08-06T21:33:28+03:00,2019-08-07T12:42:14+03:00,"Lauttasaaressa Särkiniementien varrella oleva pienmetalliastia pursuaa. Koko ympäristö on ollut sotkuinen jo yli viikon. Tiedän, että hsy ei enää vastaa näistä. Mutta rinkiin.fi palvelu ei tee asialle mitään eikä edes vastaa asiakaspalautteisiin. Miksi tällainen palvelu, joka ei toimi?",Kaupunkiympäristö,City environment,60.1603807,24.8748237,https://asiointi.hel.fi/palautews/rest/v1/attachment/n3tpss64p0l051dbkrtg.JPG
374db2unjlhtvha3vmuq,2806,2019-07-25T21:09:28+03:00,2019-07-26T13:44:07+03:00,"Lauttasaaressa Särkiniementien vieressä oleva pienmetalliastia on aivan täynnä.",Kaupunkiympäristö,City environment,60.1606238,24.8757052,
2m5o1330in2g7p47m6ae,2806,2019-08-19T15:53:32+03:00,2019-08-21T09:50:02+03:00,"Lauttiksen ympäristöön tarvitaan kovempaa otetta pysäköinninvalvontaan. Ajoneuvoja pysäköidään miten sattuu, minne sattuu. Usein näitä pysäköidään viereisten talojen pelastusteille. ",Kaupunkiympäristö,City environment,60.1597035,24.8801566,https://asiointi.hel.fi/palautews/rest/v1/attachment/psu86ufkkc6q39gfhpq6.HEIC
34uk5hovgk946kq1hfki,2806,2019-07-03T10:41:54+03:00,2020-01-02T13:35:03+02:00,"lava kuukausia jalkakäytävällä, annettu aiemminkin  palautetta. ",Kaupunkiympäristö,City environment,60.1864311,24.9472477,
3sqonji5kvnret4mrhrb,2806,2020-01-24T19:43:37+02:00,2020-01-27T12:16:51+02:00,"Ledivalaisimessa toimii vain 1 paneeli",Kaupunkiympäristö,City environment,60.1964532,24.939155,
38u9v7te3hnp4bupqelg,2806,2020-01-24T19:34:11+02:00,2020-01-27T12:12:43+02:00,"Ledivalaisin rikk",Kaupunkiympäristö,City environment,60.1962996,24.937046,
3qs9egaaf1jfa6t3sp7g,2806,2020-01-24T19:33:03+02:00,2020-01-27T12:09:54+02:00,"Ledivalaisin rikki",Kaupunkiympäristö,City environment,60.1954468,24.9367232,
